% X                       Y                        sigma11 @ t=5            sigma22 @ t=5            sigma12 @ t=5            D1 @ t=5                 D2 @ t=5
0.20000000000000018       -0.28                    0.5090768962980955       0.5237052632724098       0.005284184581346274     -0.06596907806231747     -0.050610477170060876
0.2400000000000002        -0.28                    0.5016847357561579       0.5113537803899626       -0.0025609953665596576   -0.06650239657296377     -0.059251954336315804
0.28000000000000025       -0.28                    0.49446738067617796      0.49772461638862137      -0.010328860221121606    -0.06696078887830045     -0.06783119933296504
0.31999999999999984       -0.28                    0.4862395920148016       0.48231365980159646      -0.018211206508006752    -0.06734010184741328     -0.07634630886673179
0.3599999999999999        -0.28                    0.47706358412841593      0.4651882532963069       -0.026158973450684492    -0.06763634692189062     -0.08478642546559075
0.3999999999999999        -0.28                    0.46804644499458614      0.44689206614972665      -0.033993189450569075    -0.06785363057437264     -0.09314983326547673
0.43999999999999995       -0.28                    0.45707348342609344      0.4265096992466223       -0.04197260842763818     -0.06797703396330011     -0.10142951870012733
0.48                      -0.28                    0.4462956754843402       0.40506585128805495      -0.04979023641497559     -0.06801783157525813     -0.10961889321961592
0.52                      -0.28                    0.43471002891229016      0.38215421260562316      -0.057538560932570836    -0.0679670348970868      -0.11771626074504082
0.56                      -0.28                    0.4224037131088216       0.35786810990778456      -0.06515591882282827     -0.06782121570068993     -0.12571214726971774
0.6000000000000001        -0.28                    0.41018802555412737      0.3326300098854439       -0.07263177209883184     -0.06759385585068842     -0.13360509087031996
0.6400000000000001        -0.28                    0.3966196454155364       0.3058418305828566       -0.07984816287375368     -0.06725128694667969     -0.1413890471030384
0.6800000000000002        -0.28                    0.3831792498544087       0.2782341681347104       -0.08687970144201163     -0.06682579566161263     -0.14905847651198217
0.7200000000000002        -0.28                    0.3691888691106252       0.2495594130510049       -0.09363697219402989     -0.06629920666805379     -0.1566119356805054
0.7600000000000002        -0.28                    0.3547563699144352       0.21992711306440949      -0.10005065782163883     -0.06566879137006361     -0.1640415679581053
0.8000000000000003        -0.28                    0.34035072393655963      0.1896131949512758       -0.10630585051760955     -0.06496023109397196     -0.17134619787792701
0.8399999999999999        -0.28                    0.32524310022491393      0.1583498121179546       -0.111886991047186       -0.06411635150007071     -0.17852088237404237
0.8799999999999999        -0.28                    0.31019643265718244      0.12654538919843608      -0.11727580098652246     -0.06319568309088928     -0.18556124101191726
0.9199999999999999        -0.28                    0.2948966674127904       0.09412407961245846      -0.12218151625997511     -0.06216797911183532     -0.19246610918592563
0.96                      -0.28                    0.279468759973162        0.061202131536726115     -0.12653319805703137     -0.061031203863038654    -0.19922938066816775
1                         -0.28                    0.26396309742254714      0.027869756627393383     -0.13074400769188504     -0.059828075744676856    -0.2058501846549695
1.04                      -0.28                    0.24850963431605516      -0.005751663113276993    -0.1338480178025627      -0.05846794024142152     -0.21232474445620214
1.08                      -0.28                    0.23300696056204934      -0.03964829671338678     -0.13678914818704913     -0.05704603592115103     -0.2186498975210376
1.12                      -0.28                    0.21757529230420844      -0.07369709417693368     -0.13905087524722803     -0.05551482168253401     -0.22482476732707912
1.1600000000000001        -0.28                    0.20235421041892396      -0.10778226828643729     -0.14056728247976052     -0.05387271070398591     -0.2308450644589122
1.2000000000000002        -0.28                    0.18701236061074475      -0.1419870528984747      -0.14194661414121057     -0.0521803571694523      -0.23671023563379573
1.2400000000000002        -0.28                    0.17235714948625955      -0.17588821130120183     -0.14189218106544033     -0.05031718808207007     -0.2424176977869293
1.2800000000000002        -0.28                    0.1576042830938675       -0.2097879513585347      -0.14169074747447047     -0.04841218652940392     -0.2479655576033961
1.3200000000000003        -0.28                    0.14326782251726705      -0.24338732577868036     -0.14064045733483224     -0.04639868817996566     -0.25335322810944266
1.3599999999999999        -0.28                    0.12950054188372345      -0.2765739047233519      -0.13868697227430563     -0.04427494664535157     -0.2585783122771957
1.4                       -0.28                    0.11544456333355728      -0.3096742421999355      -0.13666781853638893     -0.042134056937890935    -0.26364059807111734
1.44                      -0.28                    0.10296195883810777      -0.3417941976964328      -0.13284547414715603     -0.03979163364391561     -0.26853874216474277
1.48                      -0.28                    0.09021043669365715      -0.3737231617780016      -0.1289583582607163      -0.03744515313498224     -0.2732722346916284
1.52                      -0.28                    0.07824111505764292      -0.4049256050771582      -0.12409055633845345     -0.03499253144468951     -0.277840787190365
1.56                      -0.28                    0.06721951120491021      -0.435289547576351       -0.11820467762333732     -0.03243070787261186     -0.2822440903306991
1.6                       -0.28                    0.05558419938496239      -0.46546917333513876     -0.11235621855169901     -0.029917305779120665    -0.2864823294639553
1.6400000000000001        -0.28                    0.046737393353964325     -0.49387766883222406     -0.10436511721039302     -0.02712358139497869     -0.2905555402552696
1.6800000000000002        -0.28                    0.037295764494842995     -0.5220082279965599      -0.09642047332837009     -0.0243973847867512      -0.29446485821171053
1.7200000000000002        -0.28                    0.029025238824989752     -0.5490123163741122      -0.08740489259587596     -0.02156600679568344     -0.2982103276701418
1.7600000000000002        -0.28                    0.022106164234388125     -0.5747683835481542      -0.07730017754488737     -0.018623097761769347    -0.30179416118185676
1.8000000000000003        -0.28                    0.01433583630377458      -0.6002347703314359      -0.06729207143987602     -0.01581299181302439     -0.3052170519270898
1.8399999999999999        -0.28                    0.01042634266297171      -0.6232288424514725      -0.05496138889937116     -0.012622174675769593    -0.3084807158905369
1.88                      -0.28                    0.0056798907909143895    -0.6458462549029298      -0.04273773028497481     -0.009591419004046916    -0.31158841750347016
1.92                      -0.28                    0.002532756756363941     -0.6669310328207166      -0.029388252233636954    -0.0064500538538030325   -0.3145406067253366
1.96                      -0.28                    0.0011717647931435704    -0.686377784520355       -0.01489850084428826     -0.003185216452262409    -0.3173427702921238
2                         -0.28                    -0.0011973082694289178   -0.7054667580256434      -5.315690248187815E-4    -1.4273925352650818E-4   -0.31999628715638084
-2                        -0.24                    -0.0014957659406710441   -0.7760575942727663      1.1636509483604549E-4    -2.350121381083578E-5    0.33855969497896876
-1.96                     -0.24                    0.0014910579470764213    -0.7521398114774713      0.005488668458116155     -5.414196113540685E-4    0.3353735558069486
-1.92                     -0.24                    0.0032944407818898264    -0.7279993846837511      0.010911500495026021     -0.0011329674180064978   0.3320194209953131
-1.88                     -0.24                    0.007460465430097776     -0.7020526596004601      0.016051708767877846     -0.0017419506348041259   0.3284954979101038
-1.84                     -0.24                    0.013653542731783999     -0.6744853986330336      0.020930927106505976     -0.0023718418067184737   0.3247950732618778
-1.8                      -0.24                    0.018836221569682572     -0.6467105493865817      0.025829112355024417     -0.003066449446990073    0.32091770192144614
-1.76                     -0.24                    0.028852528683310133     -0.6161110745021051      0.03024755008430196      -0.0037404636350673176   0.3168598043294423
-1.72                     -0.24                    0.03781070829829413      -0.5853942900358795      0.03468660495972234      -0.0044761518837053895   0.31262004778768376
-1.68                     -0.24                    0.04842800973597931      -0.5533816291581862      0.038925759427151735     -0.005235443798816111    0.30819777704419227
-1.6400000000000001       -0.24                    0.060426716503239795     -0.520223424932124       0.042989198117718834     -0.006020309109932413    0.3035918792751192
-1.6                      -0.24                    0.07172220867625789      -0.4869274633279824      0.04702821682840194      -0.006857212097469685    0.2988026387911594
-1.56                     -0.24                    0.0862556255705724       -0.4517459191567382      0.05076136990355981      -0.00769419585189428     0.29382998352523804
-1.52                     -0.24                    0.10003816172470602      -0.4165324062097546      0.05446712555095762      -0.008580872071583553    0.28867542119757494
-1.48                     -0.24                    0.11485802402860226      -0.38054487703904305     0.05801903605812703      -0.009493977253695997    0.2833391095850624
-1.44                     -0.24                    0.13047215162049675      -0.3439240174533961      0.061426838347493906     -0.01043425832106924     0.27782400074433855
-1.4                      -0.24                    0.1457837912007753       -0.3072410604699358      0.06476778257281576      -0.011415736811966       0.27213092091739
-1.3599999999999999       -0.24                    0.1626221073226395       -0.2697156704860135      0.06789194489149716      -0.01241152598427012     0.26626234710924335
-1.3199999999999998       -0.24                    0.17910882766892805      -0.23225444993293196     0.07093980282432333      -0.013445982603006437    0.2602218959426821
-1.28                     -0.24                    0.19607653917711332      -0.19455495210794413     0.07383774083789395      -0.014506402396568585    0.25401031912269556
-1.24                     -0.24                    0.21331826265668458      -0.1567553009955225      0.07658301113942723      -0.015592424056233279    0.24763359409175453
-1.2                      -0.24                    0.23041507181751508      -0.11912275826436794     0.07922945192278488      -0.01671156638209534     0.24109296162569344
-1.1600000000000001       -0.24                    0.24788917918501852      -0.08147955254492276     0.08165002593982143      -0.01784790458556777     0.23439280600279272
-1.12                     -0.24                    0.26516920928424337      -0.04414877711983715     0.08395641026676692      -0.01901406870078552     0.227538355576314
-1.08                     -0.24                    0.2824447782734206       -0.007119330484285275    0.08608093431758672      -0.02020234063548161     0.2205308098689467
-1.04                     -0.24                    0.2995457410906467       0.029473207102750924     0.08801061399617909      -0.02141131732225393     0.21337846140174904
-1                        -0.24                    0.31660396007073904      0.06561433214101832      0.08980909646136287      -0.02264403863055901     0.20608287482571797
-0.96                     -0.24                    0.33309063548077256      0.10099873441102684      0.09131176425209055      -0.02389165843844882     0.19864989774205488
-0.9199999999999999       -0.24                    0.34948802874782287      0.13577708453915918      0.09266482562072786      -0.025158650099152375    0.1910860085061315
-0.8799999999999999       -0.24                    0.3654716212148385       0.1697330698689481       0.09377822141444206      -0.026440498937695945    0.18339275129634164
-0.8400000000000001       -0.24                    0.38090719212554036      0.20273941526356884      0.0946323912697877       -0.02773484105572012     0.17558020240406189
-0.8                      -0.24                    0.3962881850800376       0.23495421239057682      0.0953198653832594       -0.02904252475200399     0.16765017641469046
-0.76                     -0.24                    0.4104853093728434       0.2658001922687856       0.0956191579930673       -0.03035631909173713     0.15960964065451372
-0.72                     -0.24                    0.4245877020668514       0.29570677049909483      0.0957354579418465       -0.03167793973184577     0.15146601924369552
-0.6799999999999999       -0.24                    0.4379474190755822       0.32432175964672577      0.09554478873345429      -0.03300398429273009     0.14322111784185443
-0.6399999999999999       -0.24                    0.4504646554837518       0.35153543178127916      0.0950264984912824       -0.034331252026391236    0.1348863345140039
-0.5999999999999999       -0.24                    0.4629796458163624       0.3776767235198816       0.09432794077480952      -0.035658177478528945    0.12646366295552958
-0.56                     -0.24                    0.47370253559379333      0.40187704843039695      0.09312535690152329      -0.03698091437414823     0.11796088069064853
-0.52                     -0.24                    0.48439363228829013      0.42488207998979105      0.0917343654331566       -0.03829681583846255     0.10938606217224582
-0.48                     -0.24                    0.4940985726765008       0.44621564283722165      0.08998088074719941      -0.039604001311886114    0.10074119685476461
-0.43999999999999995      -0.24                    0.5027509620246735       0.4657954214872724       0.08784972676025474      -0.04089860729868416     0.09203854908934206
-0.3999999999999999       -0.24                    0.5114676615818002       0.484093100342112        0.08555990576390726      -0.04217647155963223     0.08328021753858088
-0.3599999999999999       -0.24                    0.517914496752394        0.5000087957586873       0.08265352623204544      -0.043438839592165226    0.07447448006229758
-0.32000000000000006      -0.24                    0.5244103060799272       0.5145600426527196       0.0795933492574795       -0.04467735447196218     0.06562975473277056
-0.28                     -0.24                    0.5297673701622206       0.5271828475322827       0.07614825766170653      -0.04589203182923371     0.056748135945044034
-0.24                     -0.24                    0.5339523472255769       0.5378301760666309       0.07231469465148369      -0.04707856364732414     0.047842283793759155
-0.19999999999999996      -0.24                    0.5382150541899551       0.5470534715327869       0.06835873695409615      -0.04823232136363257     0.03891432391541862
-0.15999999999999992      -0.24                    0.5400170706439503       0.5536810078067512       0.0637595501140492       -0.04935470245616391     0.029972715570911933
-0.11999999999999988      -0.24                    0.5418975351344051       0.558852586789753        0.05905783484641103      -0.050437082646094804    0.021025903774886695
-0.08000000000000007      -0.24                    0.5425813739501295       0.5619842461852316       0.05399761263224617      -0.051479442399124324    0.012076007026491878
-0.040000000000000036     -0.24                    0.5420679033003011       0.5630683647572949       0.048591210891214626     -0.05247727897083932     0.003135602518571918
0                         -0.24                    0.5416451749228327       0.5626937854357734       0.04311985466556825      -0.053426953583200355    -0.005793235850407219
0.040000000000000036      -0.24                    0.5387607364677209       0.5597054117292543       0.03706928074941242      -0.054327521533502995    -0.014702187548218199
0.08000000000000007       -0.24                    0.5359831976869432       0.5552795534715307       0.03098712747921003      -0.055173169274810425    -0.023583093502972764
0.1200000000000001        -0.24                    0.5320450727981668       0.5488554130857285       0.02462812376466693      -0.05596259349750542     -0.032433891157770935
0.16000000000000014       -0.24                    0.5269771053909222       0.5404644791423482       0.018022073696480873     -0.056691362235468445    -0.041242550235735836
0.20000000000000018       -0.24                    0.5220301365996781       0.5306978619614351       0.011429314423261058     -0.057358681686148646    -0.05000712320147516
0.2400000000000002        -0.24                    0.5147645359791156       0.5184737863424095       0.004403212196193582     -0.05795802048789878     -0.05871973279001715
0.28000000000000025       -0.24                    0.5076484868108733       0.5049440631937517       -0.0025671744462343847   -0.058490224245152746    -0.06737279573614097
0.31999999999999984       -0.24                    0.49949479394901647      0.4896026165487573       -0.009681035465982795    -0.05895106106272025     -0.07596438000575166
0.3599999999999999        -0.24                    0.4903632245745343       0.47251549483885147      -0.01689221331355936     -0.05933643070226412     -0.0844834221516615
0.3999999999999999        -0.24                    0.48136743095303347      0.4542284385516404       -0.02401532553625519     -0.05965008339714845     -0.09292816639223579
0.43999999999999995       -0.24                    0.4703771171235453       0.43381862322133236      -0.03132790789353702     -0.05987752301289127     -0.10129144722294857
0.48                      -0.24                    0.4595587825883754       0.4123175239620714       -0.0385070850725082      -0.060029208798176754    -0.10956650410011858
0.52                      -0.24                    0.4479000408132506       0.3893139196408038       -0.04565617957896141     -0.06009647285784201     -0.11775159921598255
0.56                      -0.24                    0.4354863919039083       0.3649005247102953       -0.052716076089791904    -0.060075774065543534    -0.1258369823959065
0.6000000000000001        -0.24                    0.42314556384155383      0.33950680197043326      -0.05966242044672547     -0.05997942914379166     -0.13382114138944243
0.6400000000000001        -0.24                    0.4093996073889576       0.3125189455686403       -0.06641037477395836     -0.05977597734785845     -0.14169783544078338
0.6800000000000002        -0.24                    0.39576507190465116      0.28468382443808055      -0.07300271673802308     -0.059495015845423674    -0.14946131498039353
0.7200000000000002        -0.24                    0.3815461565835989       0.2557455857312884       -0.07936756285567059     -0.05911954095118982     -0.15711008438457782
0.7600000000000002        -0.24                    0.3668506449372127       0.22581388944707564      -0.08543791567956721     -0.05864672144654635     -0.16463595891340888
0.8000000000000003        -0.24                    0.3521692973759459       0.19517457950379705      -0.09137632359180603     -0.05810014458492744     -0.17203770594393958
0.8399999999999999        -0.24                    0.3367313250610271       0.16354089463674717      -0.0967168225202902      -0.05742675512943258     -0.179310155065274
0.8799999999999999        -0.24                    0.32134406347643313      0.13134145082491452      -0.10189145841770944     -0.056680396242063696    -0.18644869298473932
0.9199999999999999        -0.24                    0.3056725474823759       0.09849127513589277      -0.10663531902745356     -0.055832987630772615    -0.19345209607189373
0.96                      -0.24                    0.28984397214631435      0.06510742069569896      -0.11087973191728029     -0.054882420126221396    -0.20031390294284218
1                         -0.24                    0.27392967415675673      0.03129012875925787      -0.11500462538999591     -0.05386802764709351     -0.20703318343339475
1.04                      -0.24                    0.2580235073895265       -0.002855551224079533    -0.11811457622356517     -0.05270596494426292     -0.21360592041001986
1.08                      -0.24                    0.24206351549961974      -0.03729798650870666     -0.12108204630435315     -0.051483989649607834    -0.22002871548906627
1.12                      -0.24                    0.22615272238915313      -0.07192107335032395     -0.12342703476555325     -0.05015813125021726     -0.22630063117359447
1.1600000000000001        -0.24                    0.21043572177986447      -0.10660759249743706     -0.12508597166024576     -0.04872678961286731     -0.2324170276997914
1.2000000000000002        -0.24                    0.19459565620592753      -0.14143321477713827     -0.1266241003241905      -0.04724589011624413     -0.23837729597665883
1.2400000000000002        -0.24                    0.17941798725503708      -0.17598484258184954     -0.12683242501611108     -0.045604040904636524    -0.2441786223312221
1.2800000000000002        -0.24                    0.1641441994359283       -0.21055335728715882     -0.12690872553112093     -0.04392022123600344     -0.2498188993648055
1.3200000000000003        -0.24                    0.1492806521846568       -0.24484202590063506     -0.12619775659481072     -0.042132881864126275    -0.2552974833727901
1.3599999999999999        -0.24                    0.13498795984492193      -0.27873647325343553     -0.12464763909024314     -0.040240374236604266    -0.26061167184007444
1.4                       -0.24                    0.12040512511480538      -0.3125633134108541      -0.12303983573788155     -0.038328494817921124    -0.26576120763291017
1.44                      -0.24                    0.10740942655727699      -0.34542202236588254     -0.11975113442121654     -0.03622727687223107     -0.27074455557678495
1.48                      -0.24                    0.09414718287726077      -0.37810791034498537     -0.11640440380298478     -0.034118713426704174    -0.275561044665664
1.52                      -0.24                    0.08168214944982422      -0.41007815952356463     -0.11214396639900907     -0.031908752926777764    -0.28021034177401566
1.56                      -0.24                    0.0701902055209504       -0.44121857168089446     -0.10693496888827239     -0.029594627675975472    -0.2846919282510877
1.6                       -0.24                    0.05807251155380487      -0.47219879516749325     -0.10176107849192467     -0.027321410253667473    -0.2890059643388279
1.6400000000000001        -0.24                    0.048822822952923485     -0.5013915439620446      -0.09459118375138564     -0.024786684359286378    -0.2931523702133475
1.6800000000000002        -0.24                    0.03896976268774166      -0.5303312556618205      -0.08746445957712774     -0.02231051375169388     -0.2971322147500639
1.7200000000000002        -0.24                    0.030328028335541934     -0.558146037784257       -0.07934017341598541     -0.019734065465546513    -0.30094552000177804
1.7600000000000002        -0.24                    0.02309060762193474      -0.5847118379410987      -0.07020324218147085     -0.017051616625952823    -0.3045944555831258
1.8000000000000003        -0.24                    0.014980375513288985     -0.6110192072421913      -0.06115174084169523     -0.014487760041743639    -0.30807972264618577
1.8399999999999999        -0.24                    0.010874809702410032     -0.6348161732043283      -0.04994886885862066     -0.011570732066666433    -0.31140305081099173
1.88                      -0.24                    0.0059184519935195565    -0.6582627865990179      -0.03884440571832185     -0.008797460573784235    -0.3145677930192402
1.92                      -0.24                    0.002616226285923888     -0.6801975047948107      -0.026683482140968127    -0.005919331618652126    -0.31757441404639425
1.96                      -0.24                    0.001202965351206342     -0.7004511468295768      -0.013495243795625098    -0.0029246714335784303   -0.3204286296046122
2                         -0.24                    -0.0011994862640871337   -0.7203004034449886      -4.2701033053191284E-4   -1.310482171945869E-4    -0.3231318801558175
-2                        -0.19999999999999996     -0.0013955888844638734   -0.7805885511153421      2.4326644666297637E-4    -9.665938389782393E-6    0.3389558890987666
-1.96                     -0.19999999999999996     0.001632789508035512     -0.7564283130227489      0.003959483901850164     -2.309925952185994E-4    0.33579749958268007
-1.92                     -0.19999999999999996     0.0035061285533365405    -0.7320167539272425      0.007740457604836578     -5.019186523159786E-4    0.33247179880533667
-1.88                     -0.19999999999999996     0.007705132428320875     -0.7058247527576746      0.011345461526630615     -7.997254374222306E-4    0.32897698775247475
-1.84                     -0.19999999999999996     0.013943863902513946     -0.6780408896632         0.014817315163979172     -0.0011265705991929877   0.32530627681740454
-1.8                      -0.19999999999999996     0.01917840619117977      -0.65006417871703        0.01830232583759791      -0.001500041370282196    0.3214592018121574
-1.76                     -0.19999999999999996     0.02924048889655309      -0.619287579680489       0.02154961327740467      -0.00188709939279746     0.31743212707812934
-1.72                     -0.19999999999999996     0.03825309698602354      -0.5884075494688094      0.02481135104411157      -0.0023203013979476374   0.31322363835086964
-1.68                     -0.19999999999999996     0.048929905723405685     -0.5562465823078295      0.027987621293371658     -0.002785180520339856    0.3088330640943088
-1.6400000000000001       -0.19999999999999996     0.06099569923293562      -0.5229518501860901      0.031098880773236047     -0.0032830453898714724   0.3042591587931631
-1.6                      -0.19999999999999996     0.07236222561129033      -0.48953180294910564     0.03418451574483283      -0.0038236825583133354   0.2995021788117413
-1.56                     -0.19999999999999996     0.086979714237652        -0.4542328617577587      0.037180172175024055     -0.004388659138361671    0.294561954613327
-1.52                     -0.19999999999999996     0.10085127631993708      -0.4189105889962669      0.040147844386250464     -0.004995882637538342    0.2894398759656961
-1.48                     -0.19999999999999996     0.11577058376576868      -0.38281968987121573     0.043064746549656585     -0.005637267009510014    0.28413607361383986
-1.44                     -0.19999999999999996     0.1314954864145631       -0.34609809259233026     0.04593594320252178      -0.006313251808601532    0.2786533116710239
-1.4                      -0.19999999999999996     0.14692279818963694      -0.3093192228817323      0.048752140962072046     -0.00702810798366349     0.2729923807633451
-1.3599999999999999       -0.19999999999999996     0.16389601958661054      -0.27169454360370965     0.05152663600438045      -0.007773797920403354    0.26715562441419216
-1.3199999999999998       -0.19999999999999996     0.18052317475050983      -0.23413512822808827     0.054237115855334916     -0.008557140964523962    0.2611465122499972
-1.28                     -0.19999999999999996     0.19764421235690374      -0.19633461315722373     0.056888367960249375     -0.009374316827660885    0.2549657604316377
-1.24                     -0.19999999999999996     0.21505220357683572      -0.15842862627264087     0.05947243850143075      -0.010224834604326206    0.2486191186887621
-1.2                      -0.19999999999999996     0.2323217994006341       -0.12068686570343558     0.06197887591299617      -0.011109987435002616    0.24210778743704214
-1.1600000000000001       -0.19999999999999996     0.249988330529776        -0.08292399869929086     0.06439919710932154      -0.012025973308694825    0.23543599428731682
-1.12                     -0.19999999999999996     0.267467385702668        -0.04546744964112183     0.06672634363420354      -0.01297425208200759     0.22860880531400696
-1.08                     -0.19999999999999996     0.2849551513647535       -0.0083028883814353      0.0689488747288904       -0.013952812266916016    0.22162737970432295
-1.04                     -0.19999999999999996     0.3022809788015409       0.028436118600362454     0.07104848729134208      -0.01496019873156307     0.2144997656680624
-1                        -0.19999999999999996     0.31957089160427776      0.06473249039292985      0.07304481200039142      -0.01599557573645214     0.20722748675461425
-0.96                     -0.19999999999999996     0.3363072266501751       0.10028718025772317      0.07485138430238743      -0.0170576679622671      0.19981622749163877
-0.9199999999999999       -0.19999999999999996     0.35296046477675647      0.13524656970517257      0.07653507164017156      -0.018144064398470106    0.19227230569133877
-0.8799999999999999       -0.19999999999999996     0.36921158008481747      0.16939663803698116      0.07804208705702646      -0.019253791371549357    0.18459722485194538
-0.8400000000000001       -0.19999999999999996     0.3849255738827997       0.2026112734594082       0.07934778615013366      -0.02038445646887147     0.1768008269349753
-0.8                      -0.19999999999999996     0.40058996484695003      0.23504544332571312      0.0805143845316724       -0.021534340040128254    0.16888488909603652
-0.76                     -0.19999999999999996     0.4150860728123353       0.2661272005638276       0.08137411572543518      -0.022701530941653086    0.16085622731457028
-0.72                     -0.19999999999999996     0.4294909424018082       0.29628073521675613      0.08207592000132091      -0.023882901245675988    0.15272212466382795
-0.6799999999999999       -0.19999999999999996     0.4431618167462026       0.3251555147449242       0.08251881406595835      -0.02507737901159376     0.14448435035028453
-0.6399999999999999       -0.19999999999999996     0.4559979198554504       0.3526418719413182       0.08267744932603185      -0.02628173216042471     0.13615410449058568
-0.5999999999999999       -0.19999999999999996     0.4688326511048794       0.37906470156101424      0.08268151696454532      -0.02749304393752908     0.12773335125047158
-0.56                     -0.19999999999999996     0.47988756280668743      0.40356029955680534      0.08223483593423835      -0.028710268989876536    0.1192297457441271
-0.52                     -0.19999999999999996     0.49090927774554066      0.4268675918505646       0.08162147975261559      -0.029928257675310817    0.11065125707712699
-0.48                     -0.19999999999999996     0.5009490062261213       0.44851178643654915      0.08067806151134124      -0.031146298031777545    0.10199984663645197
-0.43999999999999995      -0.19999999999999996     0.5099390690414772       0.4684095604685124       0.07938509250948055      -0.032360481675005194    0.09328764017984555
-0.3999999999999999       -0.19999999999999996     0.5189880822042913       0.4870275264539798       0.07795298468332562      -0.03356623938111924     0.08451671823957485
-0.3599999999999999       -0.19999999999999996     0.5257752128299487       0.503270927804937        0.07593156940228823      -0.03476551760714746     0.07569527950890179
-0.32000000000000006      -0.19999999999999996     0.5326031402302538       0.5181488817711413       0.07377075069579528      -0.03594939699500831     0.06683168511250664
-0.28                     -0.19999999999999996     0.5382904025786925       0.5310987881314859       0.07124130601873353      -0.037118154819133       0.05792801306942165
-0.24                     -0.19999999999999996     0.5428018986140457       0.5420718566933479       0.06833570148472642      -0.03826742197256947     0.04899686128798259
-0.19999999999999996      -0.19999999999999996     0.5473793655822708       0.551614331629422        0.0653157921185965       -0.03939256977802013     0.0400403510519357
-0.15999999999999992      -0.19999999999999996     0.5494962596673899       0.5585586550633724       0.06165981065902675      -0.040494876929648205    0.03106691574301818
-0.11999999999999988      -0.19999999999999996     0.5516769318148902       0.5640366603846781       0.057903695508078896     -0.04156582928345275     0.022084999815892445
-0.08000000000000007      -0.19999999999999996     0.5526516239420045       0.5674652505375841       0.05378928525506202      -0.042605293821629246    0.01309671927365058
-0.040000000000000036     -0.19999999999999996     0.5524173897722455       0.5688347695099217       0.04932524401003348      -0.043608691560929114    0.004114675348833299
0                         -0.19999999999999996     0.5522569214097804       0.5687301018843356       0.04479162260321012      -0.04457248977437009     -0.004859047550804462
0.040000000000000036      -0.19999999999999996     0.5496234388648235       0.5659975709253423       0.039667518414163605     -0.045495408027695736    -0.013816096289102612
0.08000000000000007       -0.19999999999999996     0.5470774008261747       0.561808695564379        0.03450172222975148      -0.04637182455662604     -0.022748253085432612
0.1200000000000001        -0.19999999999999996     0.5433533549163664       0.5556021609034123       0.02904416753631599      -0.04720024679584571     -0.03165344301642283
0.16000000000000014       -0.19999999999999996     0.5384794738822563       0.547407598160899        0.02332131375539072      -0.04797615402824326     -0.0405195232157336
0.20000000000000018       -0.19999999999999996     0.5337056736014778       0.5378143669164874       0.017595228865367712     -0.0486987709237317      -0.04934452098462333
0.2400000000000002        -0.19999999999999996     0.5265902719455697       0.5257389327245607       0.011407978094318816     -0.049361320004841065    -0.058120467654256824
0.28000000000000025       -0.19999999999999996     0.5196019222983095       0.5123325928177357       0.0052553604876993745    -0.049964627417897756    -0.0668396640782942
0.31999999999999984       -0.19999999999999996     0.51155093620772         0.49708698676282026      -0.0010689136212703697   -0.050504389941568764    -0.0755001512064113
0.3599999999999999        -0.19999999999999996     0.5024946311998956       0.48006681008789054      -0.00752172246510481     -0.05097640992988        -0.0840906693512814
0.3999999999999999        -0.19999999999999996     0.49355316042233816      0.4618197646393329       -0.013911713710994717    -0.05138408646113896     -0.09260942433411941
0.43999999999999995       -0.19999999999999996     0.4825805298433705       0.44141548729076513      -0.020534681971926233    -0.05171336274346283     -0.10104910483338743
0.48                      -0.19999999999999996     0.4717585486462483       0.4198920603706651       -0.027052640934953222    -0.05197388596695629     -0.1094027840280305
0.52                      -0.19999999999999996     0.460065487359106        0.39683328700107795      -0.03357958502245583     -0.052157319152117194    -0.1176686838213197
0.56                      -0.19999999999999996     0.4475851484665384       0.3723311893308342       -0.04005918725145937     -0.052260021166742075    -0.1258367859176572
0.6000000000000001        -0.19999999999999996     0.4351608414766471       0.3468217498713753       -0.04645338530275132     -0.052293136207648354    -0.13390552898190608
0.6400000000000001        -0.19999999999999996     0.4212815040873034       0.31967604776603603      -0.0527108439906502      -0.05222744967563065     -0.14186848097296878
0.6800000000000002        -0.19999999999999996     0.4074976884184468       0.29165629654022895      -0.0588424255251221      -0.05208984379105835     -0.14971968685718495
0.7200000000000002        -0.19999999999999996     0.3930965362047543       0.2624986563271216       -0.06479409578859568     -0.05186450865766969     -0.15745759997939426
0.7600000000000002        -0.19999999999999996     0.378185624559836        0.23231277186419122      -0.07050151136891902     -0.051548520782773805    -0.1650737140352846
0.8000000000000003        -0.19999999999999996     0.3632762496541154       0.20139373891998485      -0.07610416061054157     -0.051163342154854824    -0.1725667402452456
0.8399999999999999        -0.19999999999999996     0.3475577961578149       0.1694367669195743       -0.08118745269748363     -0.05066011851019236     -0.1799312849232614
0.8799999999999999        -0.19999999999999996     0.3318794802167202       0.13688943725005115      -0.08613228160138406     -0.05008792788293027     -0.18716250566497708
0.9199999999999999        -0.19999999999999996     0.3158864635309978       0.10365802402899454      -0.09070063300586606     -0.049420900736796905    -0.1942591207675022
0.96                      -0.19999999999999996     0.299707904739643        0.06986018985507439      -0.0948264716912106      -0.0486568612207855      -0.20121431896112438
1                         -0.19999999999999996     0.2834349225209811       0.03560557776806887      -0.09885509416971919     -0.04783169316190108     -0.20802711152549638
